"","Div.Num","Sch.Num","Level","Div.Name","School.Name.sdh","School.Type","Low.Grade","High.Grade","Subject","Subgroup","X2013.2014.Pass.Rate","X2014.2015.Pass.Rate","X2015.2016.Pass.Rate","Division.Name.ad","School.Name.acd","School.Accreditation.Rating","English","Met.English","Mathematics","Met.Mathematics","History","Met.History","Science","Met.Science","GCI","Met.GCI","Division.Name.ed","School.Name","Grade","Hispanic..of.any.Race.Male","Hispanic..of.any.Race.Female","American.Indian.Alaska.Native..Male","American.Indian.Alaska.Native..Female","Asian.Male","Asian.Female","Black.or.African.American.Male","Black.or.African.American.Female","Native.Hawaiian..Pacific.Islander..Male","Native.Hawaiian..Pacific.Islander.Female","White.Male","White.Female","Two.or.more.races...Non.Hispanic..Male","Two.or.more.races..Non.Hispanic..Female","Total.Full.time.Students","Part.time.Students","Total..Full.time...Part.time.Students","Name","FY.2014..Actual.Average.Teacher.Salary","FY.2015..Actual.Average.Teacher.Salary","FY.2014.to.FY.2015.Percent.Increase...Decrease.","FY.2016..Budgeted.Average.Teacher.Salary","FY.2015.to.FY.2016.Percent.Increase...Decrease."
"7992",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"Mathematics","Limited English Proficient","86","78","75","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"7993",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"Mathematics","Black","62","60","51","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"7994",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"English: Writing","Students with Disabilities","31","48","41","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"7995",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"History and Social Sciences","Black","67","64","57","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"7996",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"Mathematics","White","88","67","60","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"7997",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"Mathematics","Hispanic","81","64","53","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"7998",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"English: Writing","Black","70","67","67","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"7999",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"English: Reading","Asian","100","78","83","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8000",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"Science","Asian","73","76","76","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8001",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"Mathematics","Asian","73","69","80","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8002",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"Science","White","84","74","81","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8003",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"English: Writing","All Students","74","70","71","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8004",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"Mathematics","All Students","68","62","53","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8005",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"Science","All Students","67","63","67","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8006",118,840,"Sch","Norfolk City ","Lake Taylor High ","High","9",12,"History and Social Sciences","All Students","72","69","61","Norfolk City ","Lake Taylor High ","Partially Accredited: Warned School-Pass Rate","78","Yes","61","No - Warned","69","No - Approaching","62","No - Warned","87","Yes","NORFOLK CITY PBLC SCHS","LAKE TAYLOR HIGH","12","6","4","0","0","1","5","59","80","0",1,"19","16","5","7","203",0,"203","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8007",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"English: Writing","Black","71","70","64","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8008",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"History and Social Sciences","Black","58","73","69","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8009",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"English: Writing","White","82","75","100","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8010",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"Mathematics","Black","36","71","72","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8011",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"Science","Asian","73","100","89","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8012",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"English: Writing","Asian","100","80","86","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8013",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"English: Writing","Hispanic","78","70","80","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8014",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"Science","Economically Disadvantaged","48","82","81","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8015",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"English: Reading","Hispanic","70","92","<","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8016",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"English: Writing","Economically Disadvantaged","71","65","67","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8017",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"History and Social Sciences","Asian","80","92","67","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8018",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"Science","Students with Disabilities","25","63","68","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8019",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"Science","Black","50","81","82","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8020",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"English: Reading","Black","80","76","77","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8021",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"Mathematics","Students with Disabilities","34","53","67","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8022",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"Mathematics","Limited English Proficient","60","<","100","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8023",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"History and Social Sciences","White","74","89","87","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8024",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"Mathematics","White","41","73","77","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8025",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"English: Reading","Economically Disadvantaged","77","77","76","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8026",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"Science","All Students","52","82","83","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8027",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"Mathematics","Economically Disadvantaged","36","72","74","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8028",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"English: Reading","Female","82","79","80","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8029",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"English: Writing","Female","74","71","71","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8030",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"Science","White","67","85","95","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8031",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"English: Writing","Limited English Proficient","<","<","67","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8032",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"English: Reading","White","82","86","92","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
"8033",118,880,"Sch","Norfolk City ","Booker T Washington High","High","9",12,"Mathematics","Asian","63","88","91","Norfolk City ","Booker T Washington High","Fully Accredited","75","Yes","71","Yes","73","Yes","80","Yes","91","Yes","NORFOLK CITY PBLC SCHS","BOOKER T. WASHINGTON HIGH","12","3","3","0","0","5","5","66","67","0",0,"6","4","2","3","164",0,"164","Norfolk City Public Schools",49908,48118,"(3.59%)",48955,"1.74% "
